type,flight_id,airline,flight_number,departure_airport,departure_city,arrival_airport,arrival_city,departure_datetime,arrival_datetime,ticket_price,flight_class,total_available_seats,hotel_id,name,street,city,state,zip,country,latitude,longitude,star_rating,price_per_night,wifi,breakfast_included,parking,pet_friendly,near_transit,number_of_rooms,hotel_rating,hotel_image1,hotel_image2,car_id,company,make,model,vehicle_type,year,pickup_address,pickup_city,pickup_country,pickup_lat,pickup_lng,dropoff_address,dropoff_city,dropoff_country,dropoff_lat,dropoff_lng,price_per_day,available,pickup_date,dropoff_date,car_image1,car_image2
flight,FL00112,"Haas, Adams and Walter",F142,SFO,Hortonfurt,SEA,East Kathleen,2025-12-04T11:09:24,2026-01-28T16:55:28,517.83,Economy,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00113,Edwards-Christensen,E265,JFK,North Joshuashire,SEA,North Edwardberg,2025-12-06T00:02:18,2026-01-19T12:55:07,419.19,First,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00114,"Roy, Thomas and Myers",A49,DFW,Whiteville,JFK,Donnatown,2025-12-06T12:58:55,2026-01-04T00:58:36,162.43,Business,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00115,Miller and Sons,U648,LAX,Port Jesus,SFO,West Jason,2025-12-14T09:32:37,2026-01-14T09:39:53,328.71,Business,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00116,"Lyons, Cruz and Morton",W443,ORD,Timothyhaven,LAX,New John,2025-12-27T08:45:54,2026-01-03T10:17:54,396.74,Business,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00117,Miller-Barr,I78,ORD,Angelaville,DFW,Shepherdshire,2025-12-09T11:59:44,2026-01-10T11:56:50,530.05,First,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00118,"Taylor, Lucero and Walsh",A494,LAX,Craigtown,SEA,Port Lindastad,2025-12-31T03:49:37,2026-01-10T15:42:30,298.08,First,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00119,Marshall-Clark,R571,SFO,Aprilshire,DFW,Markfurt,2025-12-06T00:02:52,2026-01-02T20:29:39,598.38,Business,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00120,"Kim, Johnson and Holden",U842,LAX,Solisland,LAX,Robertsland,2025-12-15T21:37:59,2026-01-18T20:44:34,599.97,First,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00121,Lawrence-Scott,K245,JFK,South Michaelburgh,JFK,Jessicatown,2025-12-03T17:00:59,2026-01-13T14:09:34,101.99,Business,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00122,Steele-Christensen,C505,SEA,Lake Benjaminborough,JFK,Karenside,2025-12-20T21:47:42,2026-01-12T19:23:21,440.62,Economy,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00123,"Beasley, Sanders and Obrien",H375,DFW,Smithstad,DFW,Pattonstad,2025-12-09T20:59:00,2026-01-03T12:35:25,254.86,Economy,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00124,Wilson-Owen,Q284,ORD,West Albert,SEA,West Ashley,2025-12-14T17:54:27,2026-01-09T02:22:05,569.67,Economy,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00125,Kirby-Campbell,H651,SFO,West Perry,DFW,Port Christy,2025-12-10T11:56:56,2026-01-01T22:11:37,266.89,First,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00126,Todd LLC,H853,DFW,East Christopherhaven,SEA,Allentown,2025-12-12T13:04:01,2026-01-06T08:54:28,395.53,Business,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00127,"Leonard, Clark and Mahoney",R596,SFO,West Jason,DFW,West Scottside,2025-12-08T00:40:50,2026-01-26T20:56:48,220.92,First,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00128,Rodgers LLC,W157,LAX,Taylorton,SFO,Macdonaldfort,2025-12-27T05:29:50,2026-01-06T10:39:06,495.78,Business,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00129,Garrett Group,T264,LAX,West Kyleville,DFW,New Johnburgh,2025-12-09T06:50:51,2026-01-03T08:30:57,329.27,First,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00130,Hernandez Group,V223,SFO,Michelleview,SEA,West Ashleyborough,2025-12-22T10:57:46,2026-01-06T07:52:03,412.1,Economy,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00131,Peterson-Miller,Q831,JFK,South Williamstad,SFO,Port Robert,2025-12-04T09:29:56,2026-01-08T10:45:34,496.4,Business,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00132,Pace-Bridges,V107,SFO,Tinafort,SFO,Donnachester,2025-12-04T10:56:14,2026-01-06T17:36:19,104.4,Economy,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00133,Burns LLC,S140,SFO,South Jenna,SFO,Christinaview,2025-12-08T18:34:45,2026-01-12T09:14:22,552.75,Business,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00134,Rich PLC,C767,ORD,Kellermouth,SFO,South Allisonmouth,2025-12-15T09:28:50,2026-01-19T12:32:30,169.63,First,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00135,"Riddle, Gonzales and Ware",M708,SFO,Sheilahaven,SFO,North Michellefurt,2025-12-24T15:55:59,2026-01-04T06:34:57,81.39,Economy,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00136,Wood-Valencia,P100,ORD,Claytonfurt,LAX,Watsonfurt,2025-12-13T04:37:45,2026-01-18T03:06:22,439.31,Business,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00137,Owens-Henry,D303,ORD,Campbellchester,LAX,Jenniferchester,2025-12-24T18:56:24,2026-01-08T06:00:47,403.24,Business,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00138,Allen-Mckinney,I197,ORD,North Robert,DFW,New Bethborough,2025-12-05T11:16:09,2026-01-08T19:40:07,258.31,First,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00139,"Horton, Patton and Henderson",H287,DFW,South Stephenside,LAX,Jacksonton,2025-12-06T23:54:24,2026-01-05T20:56:07,554.33,Business,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00140,Bell Inc,U866,LAX,South Steven,SFO,Masonview,2025-12-24T15:24:07,2026-01-20T16:46:48,340.78,Economy,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00141,"Bradley, Peters and Romero",W756,LAX,East Bonnie,ORD,North Jacobmouth,2025-12-31T16:33:28,2026-01-17T12:19:44,248.71,Economy,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00142,Perez-Blevins,N568,JFK,East Danny,SFO,Hillmouth,2025-12-18T11:07:21,2026-01-25T03:08:35,580.78,Economy,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00143,Garner-Smith,E711,SFO,East Ian,SFO,Christopherfurt,2025-12-18T00:58:20,2026-01-23T19:20:52,427.51,Business,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00144,"Johnson, Holland and Howe",C809,JFK,North Evelynview,DFW,Andrewhaven,2025-12-10T11:44:33,2026-01-16T13:58:12,110.3,First,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00145,Williams LLC,U318,ORD,Glennport,DFW,Fernandezbury,2025-12-10T08:47:05,2026-01-27T10:55:58,106.67,Economy,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00146,Smith LLC,L209,SFO,Donnaview,LAX,Floresstad,2025-12-30T16:28:47,2026-01-29T08:40:53,537.21,Business,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00147,"Keller, Reynolds and Crawford",Q617,SFO,Elizabethchester,DFW,Ryanchester,2025-12-05T12:22:09,2026-01-07T19:48:31,355.08,Business,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00148,Clarke-Johnston,D921,JFK,Larryville,DFW,Bakerview,2025-12-16T19:45:29,2026-01-23T16:14:15,449.74,First,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00149,Freeman LLC,Q846,LAX,Lake Anthonyfort,ORD,East Lori,2025-12-11T17:44:34,2026-01-11T07:47:56,412.29,First,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00150,"Adams, Morris and Lowe",P252,LAX,Lake Gina,SFO,South Johnburgh,2025-12-22T13:53:51,2026-01-15T08:56:24,169.15,Business,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00151,Rowland-Atkinson,V339,LAX,New Jocelyn,SEA,Wilsonland,2025-12-20T23:30:04,2026-01-25T13:31:55,234.83,First,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00152,Jones PLC,T744,DFW,Lisaburgh,ORD,Johnland,2025-12-24T22:48:53,2026-01-28T05:56:17,460.83,First,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00153,Boone-Johnson,I762,ORD,New Hannahmouth,ORD,East Aaronmouth,2025-12-16T08:39:31,2026-01-01T18:24:53,160.4,First,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00154,Bush-Johnson,H941,ORD,East Mirandaburgh,ORD,East Patrickport,2025-12-14T03:03:03,2026-01-21T01:10:40,409.98,Economy,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00155,Fritz Inc,X764,LAX,Harrisland,ORD,Tracyview,2025-12-13T16:52:06,2026-01-09T09:29:41,402.43,First,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00156,Mitchell Inc,V489,SEA,Jamesview,ORD,Mikefort,2025-12-19T16:00:24,2026-01-13T00:21:29,549.41,Economy,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00157,Thompson-Trujillo,P98,SFO,Port Kellie,DFW,Port Dennis,2025-12-16T18:13:57,2026-01-05T05:46:23,211.02,First,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00158,Hernandez PLC,L145,SFO,Lake Markborough,ORD,Davisport,2025-12-18T13:48:33,2026-01-05T07:20:41,542.7,Business,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00159,Smith Group,F574,JFK,Cochranbury,SFO,West Gregoryview,2025-12-18T14:23:51,2026-01-16T12:04:24,446.01,Economy,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00160,Turner PLC,B922,DFW,Lewisberg,SFO,South Katherinemouth,2025-12-16T19:09:54,2026-01-22T01:06:07,99.29,First,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00161,Stewart-Dunn,C744,ORD,Lake Carmenbury,SFO,Lake Tanyamouth,2025-12-19T21:54:39,2026-01-29T09:49:52,309.44,Economy,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00162,Giles PLC,Y386,DFW,Kellychester,SFO,South William,2025-12-31T11:23:23,2026-01-02T08:25:04,155.83,Business,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00163,Thompson Ltd,T985,ORD,Jessicabury,LAX,Port Gloriaborough,2025-12-24T10:02:28,2026-01-25T02:04:03,214.94,First,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00164,"Ashley, Alvarez and Castro",Y987,JFK,Thomasbury,DFW,Timothymouth,2025-12-26T04:48:25,2026-01-10T09:08:26,513.96,Economy,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00165,Barrera-Rivera,P611,ORD,West Dylan,LAX,West John,2025-12-21T06:31:04,2026-01-24T07:20:59,431.66,First,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00166,"Chandler, Jimenez and Dillon",H114,JFK,Kristinaport,JFK,Lake Timothyborough,2025-12-11T12:20:20,2026-01-04T05:48:03,111.95,Economy,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00167,Davis-Madden,G308,ORD,Ritterview,JFK,Lake Amanda,2025-12-20T16:31:54,2026-01-26T18:42:10,127.96,Economy,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00168,Gutierrez-Humphrey,F361,SEA,North Victoria,JFK,Dannyfurt,2025-12-12T22:05:39,2026-01-14T04:54:28,350.54,Economy,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00169,"Ray, Armstrong and Cox",J615,JFK,Jeffreyberg,SFO,Brucetown,2025-12-05T03:46:16,2026-01-16T01:27:50,510.93,Business,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00170,"Boyd, Roberts and Pope",H990,DFW,Jacksonhaven,SEA,Lake Thomas,2025-12-14T05:55:02,2026-01-13T09:04:47,412.14,Business,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00171,Montgomery and Sons,R989,DFW,Port Jessica,SEA,Lake Tanya,2025-12-04T11:45:00,2026-01-09T20:39:10,598.41,Business,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00172,"Griffin, Gonzales and Campbell",Z652,SEA,Port Dustinfurt,JFK,Walkerberg,2025-12-29T23:18:02,2026-01-12T10:09:13,305.64,Business,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00173,Stewart Group,Z91,LAX,Benjaminshire,LAX,Port Robert,2025-12-11T13:35:14,2026-01-15T06:21:48,280.02,First,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00174,"Gibbs, Perez and Allen",Q170,SFO,Jonesside,DFW,West Robin,2025-12-10T21:49:51,2026-01-07T12:33:30,125.98,Business,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00175,Vazquez-Barnett,Q25,SEA,Port Tammy,LAX,Hoodburgh,2025-12-09T20:25:45,2026-01-03T07:57:13,331.5,Economy,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00176,Lewis-Montgomery,H414,LAX,Port Ashley,DFW,Penningtonton,2025-12-17T22:58:51,2026-01-06T16:40:53,343.5,First,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00177,Hughes Group,B22,ORD,Norrisbury,LAX,West Paul,2025-12-14T14:04:04,2026-01-27T15:17:28,250.02,Business,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00178,Johnson Inc,P939,SEA,Donnaborough,SFO,West Christopher,2025-12-10T23:24:18,2026-01-26T02:05:31,195.48,Business,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00179,Hernandez-Jones,N566,JFK,Adamsborough,DFW,Walkerside,2025-12-15T07:46:12,2026-01-18T22:56:37,345.42,Economy,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00180,Carson Ltd,X204,DFW,Salazartown,ORD,Johnathanchester,2025-12-25T06:40:07,2026-01-22T17:41:13,581.75,First,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00181,Smith-Goodwin,A387,DFW,Lake Tammymouth,SEA,Levinefort,2025-12-13T10:51:23,2026-01-25T08:41:27,540.92,First,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00182,Crawford Ltd,B71,LAX,Wardfort,JFK,Walkershire,2025-12-05T06:37:37,2026-01-30T07:25:22,230.62,Economy,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00183,"Wyatt, Moore and Lee",K355,SFO,West Brittneyland,SFO,South Amandaborough,2025-12-25T06:51:34,2026-01-17T02:57:42,309.53,First,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00184,"Sexton, Singh and Guerra",Y730,LAX,South Patrickport,ORD,North Sarah,2025-12-19T23:37:29,2026-01-11T16:46:01,139.67,Economy,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00185,"Black, Baker and Moore",V13,SEA,Devonmouth,LAX,Miguelshire,2025-12-08T02:13:16,2026-01-11T15:28:41,309.24,First,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00186,Ward-Gonzalez,G836,DFW,Elizabethton,SFO,Laurachester,2025-12-15T22:45:21,2026-01-30T11:07:44,258.26,Business,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00187,"Thomas, Reynolds and Stevens",E613,JFK,North Stephanie,SFO,West Joelborough,2025-12-13T02:23:37,2026-01-20T14:47:59,326.14,Business,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00188,Haley-Smith,N356,SEA,North Donnafort,SFO,East Franciscochester,2025-12-10T10:18:17,2026-01-05T09:19:13,535.2,First,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00189,Meyer-Ellis,K98,SEA,Craigberg,SFO,New Barbarashire,2025-12-12T05:42:58,2026-01-14T02:55:30,483.56,Economy,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00190,Fletcher-Smith,C884,SFO,Hudsonton,ORD,Port Danielleside,2025-12-06T18:08:33,2026-01-21T01:59:41,101.1,Business,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00191,Garcia-Miller,I849,ORD,Tinastad,JFK,Bellstad,2025-12-23T17:31:39,2026-01-10T19:18:17,141.52,First,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00192,"White, Edwards and Ritter",J196,DFW,Bushtown,DFW,Madisonborough,2025-12-12T20:45:32,2026-01-02T23:50:10,394.84,Business,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00193,Wilson Inc,O948,LAX,Katelynburgh,DFW,West Maurice,2025-12-05T03:45:42,2026-01-28T07:36:28,112.72,Economy,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00194,"Mercer, Bridges and Anthony",Q846,JFK,Jonesbury,ORD,Mitchellmouth,2025-12-03T09:35:01,2026-01-07T14:05:51,136.62,Business,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00195,"Walter, Snyder and Williams",J672,LAX,Samanthahaven,ORD,Spencertown,2025-12-03T08:20:35,2026-01-22T10:55:58,390.73,Economy,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00196,Gonzalez-Smith,L567,SFO,Lake Davidhaven,SEA,North Vanessa,2025-12-23T22:58:43,2026-01-05T22:48:50,535.42,Business,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00197,Thompson Ltd,D433,ORD,West Timothymouth,DFW,Anthonyton,2025-12-21T02:30:02,2026-01-22T00:34:54,439.46,Business,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00198,Hart-Reed,O711,LAX,Lopezborough,SFO,West Patrick,2025-12-27T00:12:40,2026-01-13T22:51:43,410.18,Business,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00199,White PLC,M680,SFO,East Mistyport,LAX,Vargaschester,2025-12-12T19:36:34,2026-01-10T23:52:18,302.41,First,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00200,"Powers, Castillo and Mcintyre",B113,SEA,Emmamouth,LAX,South Leslie,2025-12-10T01:18:54,2026-01-24T13:45:38,235.51,Business,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00201,Clayton-Gonzalez,P276,LAX,Michelehaven,ORD,Davidbury,2025-12-21T21:53:00,2026-01-04T11:20:10,288.08,Business,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00202,"Rodriguez, Castillo and Smith",R509,JFK,South Jefferyborough,DFW,Simpsonbury,2025-12-05T12:41:18,2026-01-22T21:10:24,455.67,Business,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00203,"Melton, Zimmerman and Ford",P635,SEA,Amberport,ORD,Edwardborough,2025-12-20T21:15:55,2026-01-18T01:19:22,393.02,Economy,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00204,Barrett-Jones,B448,JFK,Josefurt,SEA,Moorefort,2025-12-21T18:20:39,2026-01-07T22:46:51,393.45,First,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00205,Lewis-Lewis,P233,ORD,Lake Danielland,SEA,Dudleyville,2025-12-12T22:36:01,2026-01-18T20:23:08,488.57,Business,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00206,"Bernard, Thompson and Fisher",A247,ORD,Jasminebury,DFW,Josephtown,2025-12-21T07:09:54,2026-01-25T07:45:50,152.84,First,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00207,"Deleon, Wagner and Brown",S457,SFO,West Robertside,JFK,Darrenbury,2025-12-08T13:26:15,2026-01-24T13:21:15,399.85,Business,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00208,Walters Group,R119,LAX,Aaronfurt,SFO,North Adrienneside,2025-12-25T02:39:42,2026-01-04T06:56:51,191.64,First,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00209,Jackson-Peterson,G969,ORD,Brendaton,SEA,Elizabethberg,2025-12-26T23:25:33,2026-01-29T15:54:10,518.34,First,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00210,Craig-Day,B50,DFW,Port Dawnfurt,JFK,Port Shelia,2025-12-21T19:10:17,2026-01-21T17:57:21,104.03,Economy,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00211,Jordan-Christian,S192,SFO,Franklinshire,SFO,North Samuel,2025-12-23T16:05:54,2026-01-21T02:25:49,224.47,First,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00212,Nolan and Sons,C530,LAX,New Kelly,ORD,Allisonton,2025-12-24T20:52:31,2026-01-03T04:11:36,105.89,Economy,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00213,Richardson LLC,O537,SEA,Smithbury,SFO,New Suzannetown,2025-12-22T06:12:00,2026-01-01T18:13:53,346.9,Economy,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00214,"Glenn, Walton and Kelly",S937,SEA,Port Megan,JFK,South Christine,2025-12-21T17:11:22,2026-01-20T21:20:12,440.31,First,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00215,"Wallace, Patel and Murray",P634,LAX,Lake Brenda,SFO,Gonzalesmouth,2025-12-12T01:44:19,2026-01-23T19:51:57,136.78,Business,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00216,"Trujillo, Duncan and Cooper",I536,ORD,West Sarahbury,LAX,Catherineshire,2025-12-09T11:45:04,2026-01-18T00:16:04,596.65,Business,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00217,Hamilton-Gregory,Z441,LAX,North Linda,SFO,Sheahaven,2025-12-28T16:38:27,2026-01-18T13:06:49,596.95,Business,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00218,Mcdaniel Group,K72,SEA,Eugeneview,JFK,New Stacy,2025-12-05T13:11:31,2026-01-12T15:57:57,274.28,First,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00219,"Miller, Harris and Alexander",E762,JFK,Lake Bobby,SEA,South Caitlinbury,2025-12-13T07:24:24,2026-01-27T16:27:45,341.19,First,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00220,"Martin, Walsh and Moreno",A911,LAX,Harveyton,DFW,Port Saraview,2025-12-27T15:41:34,2026-01-05T17:24:01,301.66,Economy,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00221,Sullivan-Foster,I134,SEA,New Terry,DFW,Jakechester,2025-12-11T00:45:27,2026-01-21T04:27:54,568.66,Economy,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00222,"Pierce, Austin and Morales",F672,ORD,West Nicholas,SEA,East Stevenside,2025-12-27T15:05:55,2026-01-19T04:02:17,281.89,First,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00223,Baird-Leach,Y993,SFO,South Jill,SFO,West Katrinashire,2025-12-25T17:46:52,2026-01-26T15:38:44,368.33,Business,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00224,Werner LLC,B852,LAX,East Robert,SEA,South Mariafort,2025-12-05T02:49:57,2026-01-14T14:50:48,362.17,Business,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
